jobname = asp_decarb_n7_idpp_08
 1.1744817813  8.7100057761  3.6828956956
 0.9400765338  7.6547722115  6.2104864936
 5.3442288739 -3.5188893387 -1.6974577896
 4.7430253285 -0.7821380650 -1.5750133781
 5.1064067281  0.9362449666 -3.7261726805
 4.7966753654  3.2551829140 -3.5631941471
 3.8056807221  0.2549998821  0.5524400470
 3.1597523963 -1.1379637375  2.5982842834
 3.1790224719  0.0848555341  5.1403694026
 5.7868259699 -0.3639463781  6.2886225041
 7.0833103790 -2.1961931804  5.5423173375
 6.5631200974  1.1410832354  7.9646027568
-1.0124327481 -1.3804756920  1.9539421915
-1.0277802871 -0.9148832657 -0.1701296080
-11.8916208889 -4.6127557558  7.7795024799
-1.7981445008 -1.8200727269  4.0488097717
-10.1478109202 -12.6713175919  5.0709590484
-9.1371331291 -11.1212032043  7.8458828736
-10.6334978948 -7.9846703951  4.5607678763
-8.4146427259 -9.2216856196  2.3500841512
-7.2043124195 -6.5098556217  7.4456729465
-4.8048299246 -7.9121702426  5.4101590883
-6.6595791746 -5.0161818907  1.9253931464
-8.3407164262 -3.4640436914  4.2056060094
-5.0735296192 -3.5859863963  4.2674697134
-4.9146643303  9.6207071585  2.4155569072
-4.7107223779  10.6511126579 -0.7851121357
-6.5480873839  7.8601174422 -4.2725440991
-5.8813541657  5.1673430630  3.3657752219
-6.9927563932  3.4301566719 -5.7874328733
-6.2668949662  0.7740453129  1.8722430995
-8.2308859699 -1.5379284455 -2.0125409073
-14.9097158687 -0.4817346388  0.0499753499
-12.3813315150  1.2088045328 -1.4597871391
 4.2831225053  2.4502333221 -8.7800167165
 18.1535759395 -0.2717898046  11.3708424395
 15.8259237049  2.0726294741  10.7441251001
 15.8660942586 -3.3490791855  9.1785365147
 8.9305043186  0.7769962672  8.9449544407
 11.5166174194  1.5058709680  11.2613922505
 12.7740134074 -3.9404688219  5.8933760189
 9.5688036058 -2.8609620435  6.4079064797
 3.4020844685 -12.2369986674 -6.0107916413
 4.4536596376 -12.3312241503 -2.8845267985
 0.9710837190 -7.7964806775 -7.3029333712
 1.8254920016 -10.7504371743  0.2310358436
-2.6399181339 -5.1839709872 -5.8695757201
-1.7930967031 -8.1719794991  1.6670188777
-4.6683017671 -3.5193265868 -1.9815050417
 7.9397713718 -10.9352009317 -5.5209365861
 5.4456331141 -5.6513954462 -11.7094535576
 8.6225498355  7.7940221214 -4.6497541969
 0.6314800054  5.0957073173 -2.5676727838
-1.7670180064  7.0544438594 -1.2409409596
 2.2055499779  6.0735264103 -6.5482263122
 0.8197837443  8.2024418164 -8.5422224384
 1.5573102094  10.6411303819 -0.6605891886
-0.6051943836  6.2419201391  6.2934256476
 0.5467621534  9.1645471476  7.6008917143
 6.4453745089 -4.0799941568 -3.3817168497
 6.4732953674 -4.1219218320 -0.0419741286
 3.5980521891 -4.6672946487 -1.7044438819
 3.5963467110  2.2185207487  0.6190187565
 3.5381246211 -3.1739266497  2.6383936333
 1.7770609342 -0.7909055213  6.4357699825
 2.7465200724  2.1521275972  5.0755778980
-11.7664342556 -3.2806939927  6.5463416410
-13.5409209196 -5.2984979321  7.6977902354
 15.3189222815 -0.2394409851  13.2021766661
-6.8849095980 -12.3543556726  5.6972563096
 7.0772762078  9.5496937821 -7.0808196387
 5.2996907862 -8.5393241818 -13.4864154075
 9.2440037658  11.0877405370 -5.0264918176
 7.3521474735  3.3581505996 -7.6437276052
 6.0286999064 -1.8807450540 -6.3379132307
 2.7217189599  6.6783532227  6.7878654664
 7.0740170774 -8.4167442121 -3.4404507064
 4.8652941374 -10.8825512685 -9.5146199217
 0.3997341129  10.4363967991  3.3654035596
 5.2009678972  6.5356618175 -2.2376549757
-12.7153763237  2.3690457576  3.9281655678
 2.5276636327 -7.3801968873 -11.8989462361
-7.6773560510  10.5050262566  0.7570376984
-14.3106810273  6.4031116239  2.7742537596
 7.0333497856  0.7027747135 -9.7473099440

gradient_Eh_per_bohr:
-0.0010876009 -0.0081609278  0.0021576611
-0.0007147790  0.0029210141 -0.0016199746
 0.0031553665  0.0034139215  0.0015315127
 0.0014645549 -0.0008016387 -0.0007066834
 0.0014158123  0.0151056519  0.0060376732
-0.0011858450 -0.0014176675 -0.0004945940
-0.0001476614 -0.0001924405 -0.0010840590
-0.0010111981 -0.0008669099 -0.0002019698
-0.0004902089  0.0013139419 -0.0024323232
 0.0005936815 -0.0007863750  0.0021142313
 0.0018461470  0.0014912031  0.0003124417
-0.0013190860 -0.0015478727  0.0018083673
-0.0008086380 -0.0019245737 -0.0050787596
-0.0023560891  0.0041012934 -0.0011928444
-0.0027934232  0.0012295278 -0.0006703372
-0.0023785208  0.0033439278 -0.0037700461
 0.0010557242  0.0006468092  0.0007270912
 0.0027483911 -0.0076996441  0.0052562737
-0.0033071601  0.0011169476  0.0004051201
-0.0016720904  0.0018617480  0.0059789797
-0.0000116375  0.0026197882  0.0013382289
-0.0169940482 -0.0044755488 -0.0071288160
 0.0002047526 -0.0000307804  0.0000776677
 0.0017419154 -0.0000252146 -0.0000064091
 0.0036037478  0.0007344278  0.0005359999
 0.0005237721 -0.0005096047  0.0017484932
 0.0057547469 -0.0014523271 -0.0120759368
-0.0024793792 -0.0042568818  0.0038054646
 0.0050172832  0.0067675473 -0.0006391352
 0.0004084090 -0.0021715756  0.0005262177
-0.0018638563  0.0011323800  0.0003452460
-0.0026240047 -0.0002609163 -0.0018792043
-0.0008910282 -0.0022912395  0.0007771830
-0.0007144417  0.0000200705 -0.0005649250
 0.0004858237 -0.0011725209  0.0009497217
-0.0016270583 -0.0016981483  0.0003880855
-0.0021206404 -0.0015622087 -0.0023195743
 0.0020383345  0.0039313689  0.0017111351
-0.0030551827 -0.0043375854  0.0050143316
 0.0023679796 -0.0030400034 -0.0019789664
 0.0017465536  0.0003691113 -0.0027754609
 0.0000707527  0.0031051060 -0.0003799056
 0.0032174332  0.0030017177 -0.0023133339
-0.0059281289 -0.0149035978  0.0151066639
 0.0006773366 -0.0003291390 -0.0027914836
 0.0027083345 -0.0057192441 -0.0007158753
 0.0008759332 -0.0013401685  0.0030553514
 0.0024236372  0.0029875503  0.0003122731
-0.0003885072 -0.0000723549 -0.0022586882
-0.0009347953 -0.0015520892 -0.0000636690
 0.0019747499 -0.0033593602 -0.0004999068
-0.0007119118  0.0017161105 -0.0080262532
 0.0007245613 -0.0002507967  0.0010818664
 0.0016014221 -0.0010814448  0.0024254081
 0.0025562879 -0.0122849059 -0.0016659343
-0.0008717167  0.0097415205 -0.0004329490
-0.0062059954  0.0035820751  0.0000393820
-0.0033711663 -0.0028845836 -0.0038516773
-0.0066252830  0.0011443548 -0.0015446681
-0.0043943393 -0.0009105927  0.0013624315
 0.0083548020  0.0019168154  0.0040517075
 0.0019210319 -0.0030777831 -0.0033326276
 0.0217295857  0.0070377398 -0.0647077400
-0.0021346391 -0.0041432053  0.0371495346
-0.0020164931  0.0051906652 -0.0050765670
-0.0154606802 -0.0017725271  0.0303298715
-0.0004477067 -0.0005537935 -0.0000298527
-0.0002369666 -0.0002938049  0.0005498300
-0.0019077077  0.0002999609  0.0005865135
 0.0002927929 -0.0013373013 -0.0021574925
-0.0014585675  0.0004690421  0.0042906980
 0.0040674771 -0.0025512281 -0.0006449540
 0.0025277001 -0.0008054335 -0.0053192680
-0.0006597960  0.0033821292  0.0005730207
 0.0027738587 -0.0002539169  0.0014278714
-0.0002217873 -0.0008474297 -0.0002012951
 0.0010296663  0.0005088458 -0.0008167337
-0.0003870736 -0.0032665131  0.0008379005
-0.0005340603 -0.0021148216 -0.0029386390
-0.0002889981 -0.0010849023 -0.0017174598
 0.0009076412 -0.0013631062  0.0000174563
-0.0006824807 -0.0028785962 -0.0024311425
-0.0026076447 -0.0018246429  0.0001852725
 0.0002759270  0.0026706391 -0.0038327031
-0.0017721055  0.0002342681 -0.0007904228
 0.0045263997 -0.0017134120 -0.0005690572
 0.0009076412  0.0033618057  0.0001374575
 0.0041211952 -0.0053143769 -0.0015376688
-0.0043470303  0.0024593087 -0.0002157998
 0.0015979646  0.0057218583  0.0074291986
 0.0052450579 -0.0005571667 -0.0021397832
-0.0027806894 -0.0022527008 -0.0011634133
 0.0013873932 -0.0018975882 -0.0006008495
 0.0003863146 -0.0001006054 -0.0011406443
-0.0013632748 -0.0000256362  0.0008710421
-0.0020412861  0.0009185197 -0.0005102794
-0.0003385840  0.0003624493  0.0001968257
 0.0000380327  0.0007659672  0.0011139118
-0.0000043008  0.0029583722  0.0031304049
 0.0009285549 -0.0026243420 -0.0016063132
 0.0019330910  0.0040862827 -0.0000964732
-0.0005644191 -0.0000839081  0.0003098275
 0.0010035241 -0.0006998526 -0.0009921396
-0.0021296637  0.0010359911 -0.0001081951
-0.0029060877  0.0036270228 -0.0005532875
 0.0011686418  0.0000315393 -0.0010292447
-0.0025622753  0.0093751077  0.0006432674
-0.0015111892 -0.0007471616 -0.0002584707
-0.0008898476  0.0023690758  0.0010374247
 0.0017534686 -0.0023550771 -0.0027192130
 0.0002114147 -0.0006311239  0.0008748369
-0.0012330697  0.0002211126  0.0011440175
-0.0002950698  0.0022339796 -0.0010554712
 0.0035877252 -0.0018908418  0.0017649375
 0.0018259922 -0.0016642477  0.0005640817
-0.0013472522  0.0029281821 -0.0013803938
-0.0007886519  0.0004368281  0.0032730065
 0.0000358401 -0.0026754459  0.0017968984
 0.0015552937  0.0011877846  0.0025509751
-0.0001966570 -0.0004976299  0.0003630396
-0.0017558299  0.0002971781 -0.0010709879
 0.0005451075 -0.0013233025 -0.0010580855
 0.0015011540  0.0019385724 -0.0000250459
 0.0021477102  0.0028753074 -0.0006608923
-0.0015507399  0.0005827186  0.0008782101
 0.0031113464 -0.0013913567  0.0012369489
 0.0022672055  0.0026783131  0.0049992366
 0.0003927237 -0.0029045698  0.0013024731
-0.0021388556  0.0046791209 -0.0006872875
 0.0003797369  0.0002023071 -0.0003868206
 0.0013483485  0.0007404153  0.0046297036
-0.0010507488 -0.0000634160 -0.0006997683
 0.0004478753  0.0005190497  0.0006312082
 0.0014526644 -0.0010582541  0.0019307298
 0.0009267840 -0.0017263988 -0.0023221885

====================================================================================================
image 4/9
group_index = 3
combo_index = 0
gid         = 21
relax_tag   = 3of7
file_step   = 3
k_in_file   = 0
select_rank = 0
energy      = -1.1983500346711644

geometry_bohr:
-8.7072948595 -11.3891958858  5.8350467202
-8.7495670385 -8.8764349208  4.3921951089
-6.8151177063 -6.9977540925  5.4697467905
-6.7778712762 -4.5960169748  3.9067946679
-5.8478879270  9.5466564269  0.5746203035
-6.2154315500  6.8567132422 -0.3221120412
-6.4513116588  6.2995959583 -2.9061790851
-6.2512019262  4.8390394168  1.3790274942
-6.7035771899  3.8319806555 -3.7758358144
-6.4863604077  2.3408952841  0.5645529014
-6.7232235319  1.8616782020 -2.0151113241
-6.9103199682 -0.5430213344 -2.9202149407
-14.2941716472  4.9253003713  1.3029851846
-14.9713136988  5.3481158642 -0.8450046598
-13.5491439382  2.5896070064  2.1704646365
-13.1797681623  0.4821483299  0.4293855814
-11.3351024819 -1.4262268173  1.5605430036
-10.9736359287 -1.5079871540  3.9127130773
-10.1933845109 -2.8877420508  0.1056241965
 5.9509779138  0.0085191333 -5.9794439328
 6.1415797340  1.7186339861 -8.1488694507
 16.0645503304  0.0493048320  11.2715887855
 14.8579873867 -1.8259149475  9.6829694627
 12.2890981811 -1.5444037946  9.1791014501
 10.9669275528  0.4915573076  9.8913387290
 11.2173248424 -3.4795466899  7.8673343063
 6.4127266300 -9.5430170661 -5.1173742721
 6.0962880902 -7.8112376005 -7.3414059120
 6.5906598334 -5.5644998268 -7.3921834350
 3.9347461350 -10.9353610081 -4.3972357988
 1.7347136234 -9.3175017074 -3.5775474269
 0.3709043481 -7.8207228690 -5.2798626041
 0.9493871026 -9.3760303114 -1.0521691760
-1.6479205451 -6.3292276429 -4.4836395226
-1.0654158969 -7.9127323401 -0.2033733392
-2.3477644511 -6.3914171652 -1.9409818243
-4.3455110872 -5.0572582804 -1.0297808565
 5.3160441125 -9.0275810364 -9.5106718927
 4.6018402951 -7.5883405296 -11.7583536706
 7.7625697226  9.6204201499 -5.1146310888
 5.5999462814  10.3327382044 -3.3967290707
 4.7694495753  12.4674881623 -3.2222835326
 4.5702501915  8.3531347494 -2.0264106660
 2.0935539232  8.5362428086 -0.7876089639
 2.2510486881  7.3067397894  1.8023883773
 3.1326171228  5.2136949326  2.2217830656
 0.0695534675  7.0914700818 -2.2853138791
-0.3701914023  8.3056311517 -4.8358253168
-1.8410110115  10.0329317997 -5.1992044826
 0.9420395206  7.2351383007 -6.8168005146
 1.1778909873  8.7228395570  3.6803189327
 0.9400766076  7.6547722200  6.2104864190
 5.6719505741 -3.4724079709 -1.6422507001
 4.9711654520 -0.7611446597 -1.5500347845
 5.2119840593  0.9524482471 -3.6905019449
 4.7938848683  3.2435142733 -3.5540828622
 4.0152556540  0.2481750562  0.5962834908
 3.4834359170 -1.1187901218  2.6287361795
 3.2352168612  0.0923041616  5.1563523430
 5.7204370360 -0.3952748669  6.5287852616
 6.8532307497 -2.4241297612  6.1174601810
 6.5602406770  1.2459738732  8.0377015448
-1.3298539498 -1.1086490650  2.0090299880
-0.9842655907 -0.6138838250 -0.1275340719
-12.0223997645 -4.6846372914  7.7849435908
-2.0029301244 -1.5919108032  4.0635921222
-10.1081175829 -12.7049793359  5.0497513894
-9.1877360495 -11.1275159094  7.8361653816
-10.6826903662 -8.0259625565  4.5146978397
-8.3896114237 -9.2303912100  2.3510047329
-7.3524882992 -6.4926001357  7.4655735958
-4.8836580135 -7.8444466811  5.4776368327
-6.6784235427 -4.9861065770  1.9787605205
-8.4775899272 -3.4788250138  4.1916517964
-5.2184479790 -3.5291496039  4.3689236180
-4.8926342440  9.6137709658  2.4063314199
-4.7160875492  10.6425660981 -0.7952913870
-6.4190292233  7.8374718476 -4.2801029262
-6.0802870731  5.1921363824  3.3904077785
-6.8882402707  3.4052164667 -5.7783360814
-6.5079831828  0.8070186462  1.9171828305
-8.3178404108 -1.5404861722 -2.0043158546
-15.0215855588 -0.5018196413  0.0623485713
-12.5015771861  1.1903467154 -1.4567881595
 4.2462614060  2.3563974155 -8.7695121940
 18.1325993110 -0.3866884704  11.3601284940
 15.9262616404  1.9791638257  10.4403078257
 15.6130407965 -3.5928558284  9.7043165480
 8.9435173495  0.8297287551  9.0794681881
 11.6323909297  1.7305510432  11.1792078880
 12.3505912800 -4.6014760199  6.8152159037
 9.2599914275 -3.1945032509  7.1947113032
 3.3426166148 -12.1968865151 -5.9781070126
 4.4272393501 -12.2981525890 -2.8582208261
 0.8889621645 -7.7889557893 -7.2666949400
 1.9345363531 -10.5628157475  0.3063268466
-2.6760557552 -5.1369498369 -5.8074082546
-1.6155956214 -7.9269561256  1.7675870469
-4.6952924504 -3.4174389586 -1.9651082151
 7.8917781172 -10.9775179384 -5.5556879873
 5.4163995072 -5.6403408611 -11.6713371047
 8.6153146847  7.7901448689 -4.6540927759
 0.6498239142  5.0641931658 -2.4987174571
-1.7675704712  7.0691475779 -1.2458534656
 2.2637830244  5.9252240792 -6.4581764533
 0.8877572879  8.0112140557 -8.5335853622
 1.5568147062  10.6337061323 -0.6760795808
-0.5950187947  6.2322490386  6.2893179204
 0.5255595463  9.1648418072  7.5963609261
 6.7614827647 -4.0063168899 -3.3408059905
 6.8557983577 -3.9909782012  0.0076824809
 3.9667058687 -4.6813581757 -1.5852686088
 3.7563789424  2.1943612102  0.6203884801
 3.8296143351 -3.1598746783  2.6767192634
 1.7380815298 -0.7816034470  6.3536978870
 2.8367625128  2.1647798660  5.0614348261
-11.9269380602 -3.3616604785  6.5614143139
-13.6579950485 -5.4005511108  7.6899063702
 15.3890029726  0.1269891176  13.2505334497
-6.8665628308 -12.3243447166  5.7385858850
 7.0587071342  9.5564218306 -7.0716068432
 5.3547596510 -8.5190651741 -13.4759908970
 9.2365461625  11.0911184941 -5.0243114065
 7.2836390202  3.4156139617 -7.6734691112
 6.1313985429 -1.8618306597 -6.3169776898
 2.7281966634  6.6957413232  6.7927191626
 7.1278130890 -8.4299693348 -3.4628494825
 4.8316530028 -10.8723432025 -9.4922259225
 0.3979690900  10.4408340534  3.3555284682
 5.1935111300  6.5362550159 -2.2686172115
-12.8423152875  2.3434228910  3.9377629171
 2.5282569268 -7.4148313088 -11.9583966121
-7.6655808842  10.5230685309  0.7833921058
-14.2890725769  6.3896703290  2.7939147452
 7.0608257478  0.7238632143 -9.7461845386

gradient_Eh_per_bohr:
 0.0003072133 -0.0055895449  0.0011239470
 0.0009484568 -0.0001653707  0.0000380327
 0.0020118550  0.0021343861 -0.0003458363
 0.0019887486  0.0021719129 -0.0025918751
 0.0017067499  0.0151966438  0.0053120157
-0.0014563749 -0.0006748067  0.0001649490
-0.0001509503 -0.0022494119  0.0003384153
-0.0012829929 -0.0013838513 -0.0015782314
-0.0006701686 -0.0009515770 -0.0013858752
 0.0000154323 -0.0013890797 -0.0005177004
 0.0009732497  0.0015910495  0.0003557872
 0.0022406416  0.0004607778 -0.0013497821
 0.0004373341 -0.0049208099 -0.0078855912
-0.0023089487  0.0052484310  0.0011200678
-0.0012775115 -0.0009539382  0.0009982957
 0.0002410988  0.0001845135 -0.0004219018
-0.0020893540  0.0052510453 -0.0002718791
 0.0029352658 -0.0014148847 -0.0010800955
-0.0037731663  0.0002907690 -0.0013003648
-0.0005645877  0.0011758098  0.0064375649
-0.0004753668  0.0019658110  0.0017640098
-0.0193273682 -0.0061846600 -0.0077254490
-0.0022007537 -0.0009073038 -0.0002825047
 0.0005719244  0.0004251063  0.0001569377
 0.0054111031 -0.0001632624 -0.0002114147
 0.0017953805  0.0009146405  0.0018092106
 0.0068987644  0.0009035933 -0.0116539507
-0.0008080477 -0.0021244352  0.0058873133
 0.0044648390  0.0035803885 -0.0004682831
-0.0011896399  0.0019702804 -0.0006274977
-0.0023312961 -0.0002463272  0.0001289402
-0.0012925222 -0.0014874926 -0.0007090446
-0.0018807222 -0.0017313742 -0.0005655997
-0.0002828420  0.0005891277 -0.0000336476
 0.0003499685 -0.0007329942  0.0001963197
-0.0009315908 -0.0014817581  0.0000568383
-0.0028938599 -0.0046055010  0.0006818904
 0.0030612545  0.0018490142  0.0058222107
-0.0038254507 -0.0032064703  0.0027593540
 0.0029750695 -0.0043331159 -0.0032870052
 0.0032645735 -0.0006746381 -0.0028423344
-0.0010037771  0.0039131537 -0.0006758187
 0.0049637338  0.0050346551 -0.0027746176
-0.0086292953 -0.0153852051  0.0175389027
-0.0016071565  0.0046135966 -0.0038580020
 0.0045019440 -0.0086965905  0.0001167967
 0.0022251250  0.0029028832  0.0000852574
 0.0044112052 -0.0017207487 -0.0006778426
-0.0018379670  0.0024538273 -0.0020331904
-0.0030763495 -0.0000406469  0.0012054939
 0.0023923509 -0.0010423158 -0.0032002299
-0.0003855556 -0.0007576185 -0.0059622824
 0.0005163511  0.0014908658 -0.0004818602
 0.0042632065 -0.0041377238  0.0010793366
 0.0006048130  0.0041161354  0.0001303738
 0.0005598653 -0.0045296042 -0.0007213567
-0.0076191935  0.0057700949  0.0023296095
-0.0035016245 -0.0022778311 -0.0042011398
-0.0032255289  0.0002254978 -0.0042491234
-0.0061370137 -0.0025981998 -0.0017751414
 0.0046781089  0.0051872920  0.0032131324
 0.0013662264 -0.0023999405 -0.0014000426
 0.0010407979 -0.0126159845  0.0273478870
 0.0020799934  0.0070236568 -0.0179660330
-0.0033193879  0.0025879116 -0.0008858841
 0.0000032889  0.0052475878 -0.0062491723
-0.0005463725 -0.0004363222 -0.0000332259
-0.0004837155 -0.0002978527  0.0004612838
-0.0028114697  0.0015593415  0.0008997142
 0.0007158753 -0.0010790836 -0.0019734850
-0.0016206493  0.0006841673  0.0042734104
 0.0029051601 -0.0016578387 -0.0009223145
 0.0026499783 -0.0008943171 -0.0019474271
 0.0009280490  0.0014415329  0.0004655846
 0.0024580437 -0.0011745448  0.0013274347
-0.0001950547 -0.0007215254  0.0000551517
 0.0010066443  0.0004928231 -0.0006135833
-0.0003333555 -0.0018508695  0.0002937205
-0.0001276753 -0.0014210407 -0.0020410331
-0.0001136765 -0.0007490169 -0.0004368281
 0.0011856764 -0.0000269012 -0.0003114298
-0.0032584175 -0.0037299051 -0.0002130170
-0.0021207247 -0.0017899834  0.0001345060
 0.0005391201  0.0025850444 -0.0030561104
-0.0017699129  0.0001600579 -0.0009270370
 0.0039615590 -0.0022518575 -0.0004530195
 0.0011827248  0.0035869662 -0.0000288408
 0.0012953051 -0.0025798159 -0.0014654825
-0.0011361748  0.0008997985  0.0001237118
 0.0024536586  0.0031833640  0.0045037150
 0.0059319237 -0.0004513329 -0.0006466406
-0.0002686746 -0.0004434902  0.0021019192
 0.0006520377 -0.0036574659 -0.0017272421
 0.0012481647 -0.0023727864  0.0007762554
-0.0017075932  0.0000592838  0.0014219684
-0.0015922301  0.0006925160 -0.0001463121
-0.0005942718  0.0001141825  0.0005107853
 0.0007345965  0.0007949766 -0.0003013945
-0.0006893958  0.0060068929  0.0012716927
 0.0004326117 -0.0027061419 -0.0024302149
 0.0020903660  0.0039398019  0.0004633077
-0.0009100024  0.0000225160  0.0004814386
 0.0017642628 -0.0019724730 -0.0008749212
-0.0028045547  0.0011693164  0.0001843448
-0.0012827399  0.0021541193  0.0004993165
 0.0004988948  0.0007764241 -0.0002046683
-0.0018376297  0.0075715472  0.0002363763
-0.0017237846 -0.0009088218  0.0001996929
-0.0011415719  0.0027220802  0.0010435807
 0.0019077921 -0.0018169689 -0.0027946881
 0.0005127249 -0.0001013644  0.0025024855
-0.0022695667  0.0002696866  0.0017350847
 0.0003467640 -0.0016383585 -0.0026342929
 0.0036395880 -0.0019794724  0.0011859294
 0.0013148696 -0.0021157493  0.0038631461
-0.0007937117  0.0028448643 -0.0013464932
-0.0017079306 -0.0029147737  0.0055452718
 0.0006506041 -0.0018191615  0.0012275039
 0.0018654585  0.0019432949  0.0028145899
-0.0003847967 -0.0006467249  0.0003594978
-0.0019300551  0.0005245311 -0.0001744783
 0.0004183599 -0.0013650458 -0.0019195139
 0.0001744783  0.0019708707  0.0005884530
 0.0021359041  0.0028983294 -0.0003003826
-0.0022471350  0.0002569528 -0.0002792158
 0.0029679858 -0.0013257481  0.0013459029
 0.0023194899  0.0024325762  0.0029784427
 0.0008368042 -0.0024625132  0.0010045361
-0.0016790898  0.0037086540 -0.0014508091
 0.0007728822  0.0004947627 -0.0004599345
-0.0003061170  0.0028903181  0.0022192219
-0.0017173755  0.0001489263 -0.0016179507
 0.0004638137  0.0006814688  0.0008796437
 0.0012673919 -0.0010598564  0.0022360878
 0.0009881761 -0.0019729790 -0.0024365397

====================================================================================================
image 5/9
group_index = 4
combo_index = 0
gid         = 28
relax_tag   = 4of7
file_step   = 4
k_in_file   = 0
select_rank = 0
energy      = -1.1970082222606711

geometry_bohr:
-8.7072948647 -11.3891958312  5.8350465620
-8.7671209054 -8.8918836817  4.3902066262
-6.8998193655 -6.9788256912  5.4945276735
-6.8589418641 -4.5605134711  3.9484744548
-5.8478879414  9.5466564404  0.5746202843
-6.2445567698  6.8608224100 -0.3152422071
-6.4050135347  6.2743180796 -2.8990814026
-6.3842475908  4.8518230376  1.3894597421
-6.6649423905  3.8042692140 -3.7592995433
-6.6399098462  2.3526881242  0.5764721212
-6.7775088948  1.8372682104 -2.0024560703
-6.9399143877 -0.5609718489 -2.9047186570
-14.2941715745  4.9253001907  1.3029852260
-14.9352891028  5.4033657683 -0.8359456282
-13.6329615202  2.5663623785  2.1744274959
-13.2767823773  0.4558691298  0.4423773153
-11.4325222086 -1.4408054202  1.5323818653
-11.0778644349 -1.5247203067  3.8830287440
-10.3086474653 -2.8937462632  0.0588299217
 6.0845014929  0.0332790833 -5.9570461493
 6.1415797556  1.7186339479 -8.1488694557
 16.0645502915  0.0493048279  11.2715887326
 14.6889221898 -1.9646166972  10.0446902310
 12.1235462739 -1.6204597655  9.5799249005
 10.9369099156  0.5719171028  10.0350987771
 10.8895834202 -3.6799310152  8.6380204511
 6.4127264992 -9.5430171635 -5.1173741741
 6.1168845382 -7.8068125770 -7.3384605897
 6.6463788225 -5.5707324727 -7.3811795964
 3.9132221376 -10.8812818224 -4.3614687275
 1.7548223212 -9.2375681920 -3.5187404314
 0.3517755952 -7.7628682313 -5.2049064692
 1.0385801335 -9.2079176631 -0.9723756692
-1.6393057751 -6.2405448927 -4.3988759714
-0.9447848551 -7.7103400609 -0.1084408338
-2.2755834262 -6.2262701848 -1.8404906486
-4.2579774094 -4.8832226867 -0.9060972173
 5.2861487172 -9.0247867823 -9.4924074653
 4.6018403029 -7.5883404520 -11.7583535447
 7.7625697196  9.6204202146 -5.1146312239
 5.6065872572  10.3459754064 -3.3878789900
 4.7835708523  12.4812119333 -3.2095051825
 4.5743421600  8.3582468992 -2.0165297378
 2.0935539395  8.5362429100 -0.7876087842
 2.2575007317  7.3167779965  1.8083149082
 3.1479250512  5.2380808503  2.2237576756
 0.0808875469  7.0788007098 -2.2836297073
-0.3472402619  8.2089409631 -4.8551428679
-1.7992963866  9.9346590809 -5.2775292347
 0.9959970272  7.0825588832 -6.7927537349
 1.1785436645  8.7416853890  3.6785843375
 0.9400766815  7.6547722285  6.2104863444
 6.0058905636 -3.4106863767 -1.5741510940
 5.1935324803 -0.7239825544 -1.5065927647
 5.3271571357  0.9606515044 -3.6530205703
 4.7895649021  3.2421916481 -3.5265789633
 4.2281090980  0.2402093242  0.6307404920
 3.7003654387 -1.1003209076  2.6628782422
 3.3067339094  0.1023569086  5.1678037488
 5.6704152565 -0.3743217916  6.7466736235
 6.6241332648 -2.5317884973  6.6227636572
 6.5448698530  1.3434551009  8.1351938916
-1.4179008698 -0.8117113572  2.0561589009
-0.9935614026 -0.3308415084 -0.0295180916
-12.1304526145 -4.7509355629  7.8033181769
-2.2252109399 -1.3701758416  4.0706227633
-10.0689576476 -12.7324581931  5.0273252012
-9.2358484694 -11.1330709360  7.8246440289
-10.7139171540 -8.0578390478  4.4717090181
-8.3544224962 -9.2320659018  2.3592481957
-7.4779724489 -6.4768965021  7.4752086530
-4.9571910155 -7.7730322928  5.5374381152
-6.6808098223 -4.9462352035  2.0420488539
-8.5836126464 -3.4966141974  4.1763901429
-5.3481836088 -3.4683925435  4.4645534866
-4.8719019671  9.6054263359  2.3971174662
-4.7246299563  10.6322364338 -0.8039341700
-6.2881206860  7.8096922077 -4.2847443846
-6.2739571747  5.2210388764  3.4086068050
-6.7792485266  3.3752293437 -5.7623470010
-6.7350382892  0.8453149810  1.9500270189
-8.3881363994 -1.5416216273 -1.9928522382
-15.1186143571 -0.5229895332  0.0801076602
-12.6170924990  1.1691936132 -1.4465600688
 4.2154525783  2.2580381898 -8.7550736141
 18.0956838256 -0.5033625683  11.3531378721
 15.9971140935  1.8367236380  10.1690896615
 15.3517866085 -3.7306326592  10.2326095458
 8.9431644968  0.8833256672  9.2419670251
 11.7451614898  1.9054653592  11.0687900918
 11.9219270467 -5.0159774972  7.7832066311
 8.9761551467 -3.3294000443  7.9349060578
 3.2781347037 -12.1516626960 -5.9273611683
 4.4082339234 -12.2551164049 -2.8153889619
 0.8115591364 -7.7798026460 -7.2076634453
 2.0672012381 -10.3525235010  0.3971613256
-2.7071298642 -5.0885370193 -5.7268250610
-1.4210959508 -7.6620709832  1.8754293321
-4.7027291281 -3.3088751275 -1.9247694154
 7.8411526997 -11.0138513325 -5.5843249795
 5.3836032048 -5.6373067458 -11.6331670512
 8.6072041152  7.7877933382 -4.6565974629
 0.6645623700  5.0389009589 -2.4278533051
-1.7630267498  7.0848197425 -1.2562711755
 2.3221997534  5.7777361277 -6.3631480792
 0.9554153423  7.8237559715 -8.5187485286
 1.5624878928  10.6134578569 -0.6935998503
